Product_No,Appl_No,Appl_Type,URL
001,022580,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022580&Appl_type=N
001,022292,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022292&Appl_type=N
001,022301,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022301&Appl_type=N
001,022301,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022301&Appl_type=N
001,022304,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022304&Appl_type=N
001,022304,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022304&Appl_type=N
002,022304,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022304&Appl_type=N
002,022304,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022304&Appl_type=N
003,022304,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022304&Appl_type=N
003,022304,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022304&Appl_type=N
001,022308,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022308&Appl_type=N
001,022308,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022308&Appl_type=N
001,022308,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022308&Appl_type=N
001,022309,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022309&Appl_type=N
001,022309,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022309&Appl_type=N
002,022309,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022309&Appl_type=N
002,022309,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022309&Appl_type=N
003,022309,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022309&Appl_type=N
003,022309,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=022309&Appl_type=N
001,022311,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022311&Appl_type=N
001,022311,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022311&Appl_type=N
001,022315,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022315&Appl_type=N
001,022315,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022315&Appl_type=N
001,022315,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022315&Appl_type=N
001,022315,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022315&Appl_type=N
001,022315,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022315&Appl_type=N
001,022320,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022320&Appl_type=N
001,022320,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022320&Appl_type=N
001,022320,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022320&Appl_type=N
001,022320,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022320&Appl_type=N
001,022320,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022320&Appl_type=N
001,022320,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022320&Appl_type=N
001,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202192&Appl_type=N
001,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202192&Appl_type=N
002,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202192&Appl_type=N
002,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202192&Appl_type=N
003,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=202192&Appl_type=N
003,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=202192&Appl_type=N
004,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=202192&Appl_type=N
004,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=202192&Appl_type=N
005,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=202192&Appl_type=N
005,202192,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=202192&Appl_type=N
001,022328,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022328&Appl_type=N
001,022328,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022328&Appl_type=N
001,022328,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022328&Appl_type=N
002,022328,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022328&Appl_type=N
002,022328,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022328&Appl_type=N
002,022328,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022328&Appl_type=N
001,022348,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022348&Appl_type=N
002,022348,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=022348&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
001,022352,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=022352&Appl_type=N
002,021906,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021906&Appl_type=N
002,021906,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021906&Appl_type=N
002,021906,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021906&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
001,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021908&Appl_type=N
002,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021908&Appl_type=N
002,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021908&Appl_type=N
002,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021908&Appl_type=N
002,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021908&Appl_type=N
002,021908,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021908&Appl_type=N
001,021910,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021910&Appl_type=N
001,021912,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021912&Appl_type=N
001,021912,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021912&Appl_type=N
001,021912,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021912&Appl_type=N
001,021912,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021912&Appl_type=N
001,021912,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021912&Appl_type=N
001,021937,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021937&Appl_type=N
001,021937,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021937&Appl_type=N
001,021938,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021938&Appl_type=N
002,021938,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021938&Appl_type=N
003,021938,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021938&Appl_type=N
004,021938,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021938&Appl_type=N
001,021946,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021946&Appl_type=N
001,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021947&Appl_type=N
001,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021947&Appl_type=N
002,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021947&Appl_type=N
002,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021947&Appl_type=N
003,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021947&Appl_type=N
003,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021947&Appl_type=N
004,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021947&Appl_type=N
004,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021947&Appl_type=N
005,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021947&Appl_type=N
005,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021947&Appl_type=N
006,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021947&Appl_type=N
006,021947,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021947&Appl_type=N
001,021949,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021949&Appl_type=N
002,021949,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021949&Appl_type=N
001,021951,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021951&Appl_type=N
002,021951,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021951&Appl_type=N
003,021951,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021951&Appl_type=N
004,021951,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021951&Appl_type=N
001,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021957&Appl_type=N
001,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021957&Appl_type=N
001,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021957&Appl_type=N
001,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021957&Appl_type=N
001,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021957&Appl_type=N
001,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021957&Appl_type=N
002,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021957&Appl_type=N
002,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021957&Appl_type=N
002,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021957&Appl_type=N
002,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021957&Appl_type=N
002,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021957&Appl_type=N
002,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021957&Appl_type=N
003,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021957&Appl_type=N
003,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021957&Appl_type=N
004,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021957&Appl_type=N
004,021957,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021957&Appl_type=N
001,021964,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021964&Appl_type=N
001,021964,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021964&Appl_type=N
002,021964,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021964&Appl_type=N
002,021964,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021964&Appl_type=N
003,021964,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021964&Appl_type=N
003,021964,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021964&Appl_type=N
001,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021976&Appl_type=N
001,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021976&Appl_type=N
001,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021976&Appl_type=N
002,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021976&Appl_type=N
002,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021976&Appl_type=N
002,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021976&Appl_type=N
003,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021976&Appl_type=N
003,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021976&Appl_type=N
003,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021976&Appl_type=N
004,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021976&Appl_type=N
004,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021976&Appl_type=N
004,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021976&Appl_type=N
005,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021976&Appl_type=N
005,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021976&Appl_type=N
005,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021976&Appl_type=N
006,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021976&Appl_type=N
006,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021976&Appl_type=N
006,021976,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021976&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
001,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
002,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=021977&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
001,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202834&Appl_type=N
001,209022,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=209022&Appl_type=N
002,205065,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=205065&Appl_type=N
002,206073,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=206073&Appl_type=N
001,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202834&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
003,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=021977&Appl_type=N
001,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202834&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
001,207533,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=207533&Appl_type=N
002,207533,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=207533&Appl_type=N
001,203100,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=203100&Appl_type=N
003,207533,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=207533&Appl_type=N
004,207533,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=207533&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
004,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=004&Appl_No=021977&Appl_type=N
001,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202834&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
001,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=001&Appl_No=202834&Appl_type=N
002,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202834&Appl_type=N
002,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202834&Appl_type=N
002,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202834&Appl_type=N
002,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202834&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
005,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=005&Appl_No=021977&Appl_type=N
002,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=002&Appl_No=202834&Appl_type=N
006,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021977&Appl_type=N
006,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021977&Appl_type=N
006,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021977&Appl_type=N
006,021977,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=006&Appl_No=021977&Appl_type=N
003,202834,N,https://www.accessdata.fda.gov/scripts/cder/ob/patent_info.cfm?Product_No=003&Appl_No=202834&Appl_type=N
